Person,Day,Role,Value,Name,Assignment,y
11,14,1,0.0,Member 11,Ah Counter,0
11,14,10,0.0,Member 11,Speech Evaluator 2,0
11,14,11,0.0,Member 11,Speech Evaluator 3,0
11,14,12,0.0,Member 11,Speech Evaluator 4,0
11,14,13,0.0,Member 11,General evaluator,0
11,14,14,0.0,Member 11,Table topic master,0
11,14,15,0.0,Member 11,Table topic evalauator 1,0
11,14,16,0.0,Member 11,Table topic evalauator 2,0
11,14,17,0.0,Member 11,Harkmaster,0
11,14,2,0.0,Member 11,Grammarian,0
11,14,3,1.0,Member 11,Timer,3
11,14,4,0.0,Member 11,Toastmaster,0
11,14,5,0.0,Member 11,Meeting speaker 1,0
11,14,6,0.0,Member 11,Meeting speaker 2,0
11,14,7,0.0,Member 11,Meeting speaker 3,0
11,14,8,0.0,Member 11,meeting speaker 4,0
11,14,9,0.0,Member 11,Speech Evaluator 1,0
11,15,1,0.0,Member 11,Ah Counter,0
11,15,10,0.0,Member 11,Speech Evaluator 2,0
11,15,11,0.0,Member 11,Speech Evaluator 3,0
11,15,12,0.0,Member 11,Speech Evaluator 4,0
11,15,13,0.0,Member 11,General evaluator,0
11,15,14,1.0,Member 11,Table topic master,14
11,15,15,0.0,Member 11,Table topic evalauator 1,0
11,15,16,0.0,Member 11,Table topic evalauator 2,0
11,15,17,0.0,Member 11,Harkmaster,0
11,15,2,0.0,Member 11,Grammarian,0
11,15,3,0.0,Member 11,Timer,0
11,15,4,0.0,Member 11,Toastmaster,0
11,15,5,0.0,Member 11,Meeting speaker 1,0
11,15,6,0.0,Member 11,Meeting speaker 2,0
11,15,7,0.0,Member 11,Meeting speaker 3,0
11,15,8,0.0,Member 11,meeting speaker 4,0
11,15,9,0.0,Member 11,Speech Evaluator 1,0
11,16,1,0.0,Member 11,Ah Counter,0
11,16,10,0.0,Member 11,Speech Evaluator 2,0
11,16,11,0.0,Member 11,Speech Evaluator 3,0
11,16,12,1.0,Member 11,Speech Evaluator 4,12
11,16,13,0.0,Member 11,General evaluator,0
11,16,14,0.0,Member 11,Table topic master,0
11,16,15,0.0,Member 11,Table topic evalauator 1,0
11,16,16,0.0,Member 11,Table topic evalauator 2,0
11,16,17,0.0,Member 11,Harkmaster,0
11,16,2,0.0,Member 11,Grammarian,0
11,16,3,0.0,Member 11,Timer,0
11,16,4,0.0,Member 11,Toastmaster,0
11,16,5,0.0,Member 11,Meeting speaker 1,0
11,16,6,0.0,Member 11,Meeting speaker 2,0
11,16,7,0.0,Member 11,Meeting speaker 3,0
11,16,8,0.0,Member 11,meeting speaker 4,0
11,16,9,0.0,Member 11,Speech Evaluator 1,0
11,17,1,0.0,Member 11,Ah Counter,0
11,17,10,0.0,Member 11,Speech Evaluator 2,0
11,17,11,0.0,Member 11,Speech Evaluator 3,0
11,17,12,0.0,Member 11,Speech Evaluator 4,0
11,17,13,0.0,Member 11,General evaluator,0
11,17,14,0.0,Member 11,Table topic master,0
11,17,15,0.0,Member 11,Table topic evalauator 1,0
11,17,16,0.0,Member 11,Table topic evalauator 2,0
11,17,17,0.0,Member 11,Harkmaster,0
11,17,2,0.0,Member 11,Grammarian,0
11,17,3,0.0,Member 11,Timer,0
11,17,4,0.0,Member 11,Toastmaster,0
11,17,5,0.0,Member 11,Meeting speaker 1,0
11,17,6,0.0,Member 11,Meeting speaker 2,0
11,17,7,0.0,Member 11,Meeting speaker 3,0
11,17,8,0.0,Member 11,meeting speaker 4,0
11,17,9,0.0,Member 11,Speech Evaluator 1,0
11,18,1,0.0,Member 11,Ah Counter,0
11,18,10,0.0,Member 11,Speech Evaluator 2,0
11,18,11,0.0,Member 11,Speech Evaluator 3,0
11,18,12,0.0,Member 11,Speech Evaluator 4,0
11,18,13,0.0,Member 11,General evaluator,0
11,18,14,0.0,Member 11,Table topic master,0
11,18,15,1.0,Member 11,Table topic evalauator 1,15
11,18,16,0.0,Member 11,Table topic evalauator 2,0
11,18,17,0.0,Member 11,Harkmaster,0
11,18,2,0.0,Member 11,Grammarian,0
11,18,3,0.0,Member 11,Timer,0
11,18,4,0.0,Member 11,Toastmaster,0
11,18,5,0.0,Member 11,Meeting speaker 1,0
11,18,6,0.0,Member 11,Meeting speaker 2,0
11,18,7,0.0,Member 11,Meeting speaker 3,0
11,18,8,0.0,Member 11,meeting speaker 4,0
11,18,9,0.0,Member 11,Speech Evaluator 1,0
11,19,1,0.0,Member 11,Ah Counter,0
11,19,10,0.0,Member 11,Speech Evaluator 2,0
11,19,11,0.0,Member 11,Speech Evaluator 3,0
11,19,12,0.0,Member 11,Speech Evaluator 4,0
11,19,13,0.0,Member 11,General evaluator,0
11,19,14,0.0,Member 11,Table topic master,0
11,19,15,0.0,Member 11,Table topic evalauator 1,0
11,19,16,0.0,Member 11,Table topic evalauator 2,0
11,19,17,1.0,Member 11,Harkmaster,17
11,19,2,0.0,Member 11,Grammarian,0
11,19,3,0.0,Member 11,Timer,0
11,19,4,0.0,Member 11,Toastmaster,0
11,19,5,0.0,Member 11,Meeting speaker 1,0
11,19,6,0.0,Member 11,Meeting speaker 2,0
11,19,7,0.0,Member 11,Meeting speaker 3,0
11,19,8,0.0,Member 11,meeting speaker 4,0
11,19,9,0.0,Member 11,Speech Evaluator 1,0
11,1,1,0.0,Member 11,Ah Counter,0
11,1,10,0.0,Member 11,Speech Evaluator 2,0
11,1,11,0.0,Member 11,Speech Evaluator 3,0
11,1,12,0.0,Member 11,Speech Evaluator 4,0
11,1,13,0.0,Member 11,General evaluator,0
11,1,14,0.0,Member 11,Table topic master,0
11,1,15,0.0,Member 11,Table topic evalauator 1,0
11,1,16,1.0,Member 11,Table topic evalauator 2,16
11,1,17,0.0,Member 11,Harkmaster,0
11,1,2,0.0,Member 11,Grammarian,0
11,1,3,0.0,Member 11,Timer,0
11,1,4,0.0,Member 11,Toastmaster,0
11,1,5,0.0,Member 11,Meeting speaker 1,0
11,1,6,0.0,Member 11,Meeting speaker 2,0
11,1,7,0.0,Member 11,Meeting speaker 3,0
11,1,8,0.0,Member 11,meeting speaker 4,0
11,1,9,0.0,Member 11,Speech Evaluator 1,0
11,20,1,0.0,Member 11,Ah Counter,0
11,20,10,0.0,Member 11,Speech Evaluator 2,0
11,20,11,0.0,Member 11,Speech Evaluator 3,0
11,20,12,0.0,Member 11,Speech Evaluator 4,0
11,20,13,0.0,Member 11,General evaluator,0
11,20,14,0.0,Member 11,Table topic master,0
11,20,15,0.0,Member 11,Table topic evalauator 1,0
11,20,16,0.0,Member 11,Table topic evalauator 2,0
11,20,17,0.0,Member 11,Harkmaster,0
11,20,2,0.0,Member 11,Grammarian,0
11,20,3,0.0,Member 11,Timer,0
11,20,4,0.0,Member 11,Toastmaster,0
11,20,5,0.0,Member 11,Meeting speaker 1,0
11,20,6,1.0,Member 11,Meeting speaker 2,6
11,20,7,0.0,Member 11,Meeting speaker 3,0
11,20,8,0.0,Member 11,meeting speaker 4,0
11,20,9,0.0,Member 11,Speech Evaluator 1,0
11,21,1,0.0,Member 11,Ah Counter,0
11,21,10,0.0,Member 11,Speech Evaluator 2,0
11,21,11,0.0,Member 11,Speech Evaluator 3,0
11,21,12,0.0,Member 11,Speech Evaluator 4,0
11,21,13,0.0,Member 11,General evaluator,0
11,21,14,0.0,Member 11,Table topic master,0
11,21,15,0.0,Member 11,Table topic evalauator 1,0
11,21,16,0.0,Member 11,Table topic evalauator 2,0
11,21,17,0.0,Member 11,Harkmaster,0
11,21,2,1.0,Member 11,Grammarian,2
11,21,3,0.0,Member 11,Timer,0
11,21,4,0.0,Member 11,Toastmaster,0
11,21,5,0.0,Member 11,Meeting speaker 1,0
11,21,6,0.0,Member 11,Meeting speaker 2,0
11,21,7,0.0,Member 11,Meeting speaker 3,0
11,21,8,0.0,Member 11,meeting speaker 4,0
11,21,9,0.0,Member 11,Speech Evaluator 1,0
11,22,1,0.0,Member 11,Ah Counter,0
11,22,10,0.0,Member 11,Speech Evaluator 2,0
11,22,11,0.0,Member 11,Speech Evaluator 3,0
11,22,12,0.0,Member 11,Speech Evaluator 4,0
11,22,13,0.0,Member 11,General evaluator,0
11,22,14,0.0,Member 11,Table topic master,0
11,22,15,0.0,Member 11,Table topic evalauator 1,0
11,22,16,0.0,Member 11,Table topic evalauator 2,0
11,22,17,0.0,Member 11,Harkmaster,0
11,22,2,0.0,Member 11,Grammarian,0
11,22,3,0.0,Member 11,Timer,0
11,22,4,0.0,Member 11,Toastmaster,0
11,22,5,0.0,Member 11,Meeting speaker 1,0
11,22,6,0.0,Member 11,Meeting speaker 2,0
11,22,7,0.0,Member 11,Meeting speaker 3,0
11,22,8,0.0,Member 11,meeting speaker 4,0
11,22,9,0.0,Member 11,Speech Evaluator 1,0
11,23,1,0.0,Member 11,Ah Counter,0
11,23,10,1.0,Member 11,Speech Evaluator 2,10
11,23,11,0.0,Member 11,Speech Evaluator 3,0
11,23,12,0.0,Member 11,Speech Evaluator 4,0
11,23,13,0.0,Member 11,General evaluator,0
11,23,14,0.0,Member 11,Table topic master,0
11,23,15,0.0,Member 11,Table topic evalauator 1,0
11,23,16,0.0,Member 11,Table topic evalauator 2,0
11,23,17,0.0,Member 11,Harkmaster,0
11,23,2,0.0,Member 11,Grammarian,0
11,23,3,0.0,Member 11,Timer,0
11,23,4,0.0,Member 11,Toastmaster,0
11,23,5,0.0,Member 11,Meeting speaker 1,0
11,23,6,0.0,Member 11,Meeting speaker 2,0
11,23,7,0.0,Member 11,Meeting speaker 3,0
11,23,8,0.0,Member 11,meeting speaker 4,0
11,23,9,0.0,Member 11,Speech Evaluator 1,0
11,24,1,0.0,Member 11,Ah Counter,0
11,24,10,0.0,Member 11,Speech Evaluator 2,0
11,24,11,0.0,Member 11,Speech Evaluator 3,0
11,24,12,0.0,Member 11,Speech Evaluator 4,0
11,24,13,0.0,Member 11,General evaluator,0
11,24,14,0.0,Member 11,Table topic master,0
11,24,15,0.0,Member 11,Table topic evalauator 1,0
11,24,16,0.0,Member 11,Table topic evalauator 2,0
11,24,17,0.0,Member 11,Harkmaster,0
11,24,2,0.0,Member 11,Grammarian,0
11,24,3,0.0,Member 11,Timer,0
11,24,4,1.0,Member 11,Toastmaster,4
11,24,5,0.0,Member 11,Meeting speaker 1,0
11,24,6,0.0,Member 11,Meeting speaker 2,0
11,24,7,0.0,Member 11,Meeting speaker 3,0
11,24,8,0.0,Member 11,meeting speaker 4,0
11,24,9,0.0,Member 11,Speech Evaluator 1,0
11,25,1,1.0,Member 11,Ah Counter,1
11,25,10,0.0,Member 11,Speech Evaluator 2,0
11,25,11,0.0,Member 11,Speech Evaluator 3,0
11,25,12,0.0,Member 11,Speech Evaluator 4,0
11,25,13,0.0,Member 11,General evaluator,0
11,25,14,0.0,Member 11,Table topic master,0
11,25,15,0.0,Member 11,Table topic evalauator 1,0
11,25,16,0.0,Member 11,Table topic evalauator 2,0
11,25,17,0.0,Member 11,Harkmaster,0
11,25,2,0.0,Member 11,Grammarian,0
11,25,3,0.0,Member 11,Timer,0
11,25,4,0.0,Member 11,Toastmaster,0
11,25,5,0.0,Member 11,Meeting speaker 1,0
11,25,6,0.0,Member 11,Meeting speaker 2,0
11,25,7,0.0,Member 11,Meeting speaker 3,0
11,25,8,0.0,Member 11,meeting speaker 4,0
11,25,9,0.0,Member 11,Speech Evaluator 1,0
11,26,1,0.0,Member 11,Ah Counter,0
11,26,10,0.0,Member 11,Speech Evaluator 2,0
11,26,11,0.0,Member 11,Speech Evaluator 3,0
11,26,12,0.0,Member 11,Speech Evaluator 4,0
11,26,13,1.0,Member 11,General evaluator,13
11,26,14,0.0,Member 11,Table topic master,0
11,26,15,0.0,Member 11,Table topic evalauator 1,0
11,26,16,0.0,Member 11,Table topic evalauator 2,0
11,26,17,0.0,Member 11,Harkmaster,0
11,26,2,0.0,Member 11,Grammarian,0
11,26,3,0.0,Member 11,Timer,0
11,26,4,0.0,Member 11,Toastmaster,0
11,26,5,0.0,Member 11,Meeting speaker 1,0
11,26,6,0.0,Member 11,Meeting speaker 2,0
11,26,7,0.0,Member 11,Meeting speaker 3,0
11,26,8,0.0,Member 11,meeting speaker 4,0
11,26,9,0.0,Member 11,Speech Evaluator 1,0
11,27,1,0.0,Member 11,Ah Counter,0
11,27,10,0.0,Member 11,Speech Evaluator 2,0
11,27,11,0.0,Member 11,Speech Evaluator 3,0
11,27,12,0.0,Member 11,Speech Evaluator 4,0
11,27,13,0.0,Member 11,General evaluator,0
11,27,14,0.0,Member 11,Table topic master,0
11,27,15,0.0,Member 11,Table topic evalauator 1,0
11,27,16,0.0,Member 11,Table topic evalauator 2,0
11,27,17,0.0,Member 11,Harkmaster,0
11,27,2,0.0,Member 11,Grammarian,0
11,27,3,0.0,Member 11,Timer,0
11,27,4,0.0,Member 11,Toastmaster,0
11,27,5,0.0,Member 11,Meeting speaker 1,0
11,27,6,0.0,Member 11,Meeting speaker 2,0
11,27,7,0.0,Member 11,Meeting speaker 3,0
11,27,8,1.0,Member 11,meeting speaker 4,8
11,27,9,0.0,Member 11,Speech Evaluator 1,0
11,2,1,0.0,Member 11,Ah Counter,0
11,2,10,0.0,Member 11,Speech Evaluator 2,0
11,2,11,0.0,Member 11,Speech Evaluator 3,0
11,2,12,0.0,Member 11,Speech Evaluator 4,0
11,2,13,0.0,Member 11,General evaluator,0
11,2,14,0.0,Member 11,Table topic master,0
11,2,15,0.0,Member 11,Table topic evalauator 1,0
11,2,16,0.0,Member 11,Table topic evalauator 2,0
11,2,17,0.0,Member 11,Harkmaster,0
11,2,2,0.0,Member 11,Grammarian,0
11,2,3,0.0,Member 11,Timer,0
11,2,4,0.0,Member 11,Toastmaster,0
11,2,5,0.0,Member 11,Meeting speaker 1,0
11,2,6,0.0,Member 11,Meeting speaker 2,0
11,2,7,0.0,Member 11,Meeting speaker 3,0
11,2,8,0.0,Member 11,meeting speaker 4,0
11,2,9,0.0,Member 11,Speech Evaluator 1,0
11,3,1,0.0,Member 11,Ah Counter,0
11,3,10,0.0,Member 11,Speech Evaluator 2,0
11,3,11,0.0,Member 11,Speech Evaluator 3,0
11,3,12,0.0,Member 11,Speech Evaluator 4,0
11,3,13,0.0,Member 11,General evaluator,0
11,3,14,0.0,Member 11,Table topic master,0
11,3,15,0.0,Member 11,Table topic evalauator 1,0
11,3,16,0.0,Member 11,Table topic evalauator 2,0
11,3,17,0.0,Member 11,Harkmaster,0
11,3,2,0.0,Member 11,Grammarian,0
11,3,3,0.0,Member 11,Timer,0
11,3,4,0.0,Member 11,Toastmaster,0
11,3,5,1.0,Member 11,Meeting speaker 1,5
11,3,6,0.0,Member 11,Meeting speaker 2,0
11,3,7,0.0,Member 11,Meeting speaker 3,0
11,3,8,0.0,Member 11,meeting speaker 4,0
11,3,9,0.0,Member 11,Speech Evaluator 1,0
11,4,1,0.0,Member 11,Ah Counter,0
11,4,10,0.0,Member 11,Speech Evaluator 2,0
11,4,11,0.0,Member 11,Speech Evaluator 3,0
11,4,12,0.0,Member 11,Speech Evaluator 4,0
11,4,13,0.0,Member 11,General evaluator,0
11,4,14,0.0,Member 11,Table topic master,0
11,4,15,0.0,Member 11,Table topic evalauator 1,0
11,4,16,0.0,Member 11,Table topic evalauator 2,0
11,4,17,0.0,Member 11,Harkmaster,0
11,4,2,0.0,Member 11,Grammarian,0
11,4,3,0.0,Member 11,Timer,0
11,4,4,0.0,Member 11,Toastmaster,0
11,4,5,0.0,Member 11,Meeting speaker 1,0
11,4,6,0.0,Member 11,Meeting speaker 2,0
11,4,7,0.0,Member 11,Meeting speaker 3,0
11,4,8,0.0,Member 11,meeting speaker 4,0
11,4,9,0.0,Member 11,Speech Evaluator 1,0
11,5,1,0.0,Member 11,Ah Counter,0
11,5,10,0.0,Member 11,Speech Evaluator 2,0
11,5,11,0.0,Member 11,Speech Evaluator 3,0
11,5,12,0.0,Member 11,Speech Evaluator 4,0
11,5,13,0.0,Member 11,General evaluator,0
11,5,14,0.0,Member 11,Table topic master,0
11,5,15,0.0,Member 11,Table topic evalauator 1,0
11,5,16,0.0,Member 11,Table topic evalauator 2,0
11,5,17,0.0,Member 11,Harkmaster,0
11,5,2,0.0,Member 11,Grammarian,0
11,5,3,0.0,Member 11,Timer,0
11,5,4,0.0,Member 11,Toastmaster,0
11,5,5,0.0,Member 11,Meeting speaker 1,0
11,5,6,0.0,Member 11,Meeting speaker 2,0
11,5,7,1.0,Member 11,Meeting speaker 3,7
11,5,8,0.0,Member 11,meeting speaker 4,0
11,5,9,0.0,Member 11,Speech Evaluator 1,0
11,6,1,0.0,Member 11,Ah Counter,0
11,6,10,0.0,Member 11,Speech Evaluator 2,0
11,6,11,0.0,Member 11,Speech Evaluator 3,0
11,6,12,0.0,Member 11,Speech Evaluator 4,0
11,6,13,0.0,Member 11,General evaluator,0
11,6,14,0.0,Member 11,Table topic master,0
11,6,15,0.0,Member 11,Table topic evalauator 1,0
11,6,16,0.0,Member 11,Table topic evalauator 2,0
11,6,17,0.0,Member 11,Harkmaster,0
11,6,2,0.0,Member 11,Grammarian,0
11,6,3,0.0,Member 11,Timer,0
11,6,4,0.0,Member 11,Toastmaster,0
11,6,5,0.0,Member 11,Meeting speaker 1,0
11,6,6,0.0,Member 11,Meeting speaker 2,0
11,6,7,0.0,Member 11,Meeting speaker 3,0
11,6,8,0.0,Member 11,meeting speaker 4,0
11,6,9,0.0,Member 11,Speech Evaluator 1,0
11,7,1,0.0,Member 11,Ah Counter,0
11,7,10,0.0,Member 11,Speech Evaluator 2,0
11,7,11,0.0,Member 11,Speech Evaluator 3,0
11,7,12,0.0,Member 11,Speech Evaluator 4,0
11,7,13,0.0,Member 11,General evaluator,0
11,7,14,0.0,Member 11,Table topic master,0
11,7,15,0.0,Member 11,Table topic evalauator 1,0
11,7,16,0.0,Member 11,Table topic evalauator 2,0
11,7,17,0.0,Member 11,Harkmaster,0
11,7,2,0.0,Member 11,Grammarian,0
11,7,3,0.0,Member 11,Timer,0
11,7,4,0.0,Member 11,Toastmaster,0
11,7,5,0.0,Member 11,Meeting speaker 1,0
11,7,6,0.0,Member 11,Meeting speaker 2,0
11,7,7,0.0,Member 11,Meeting speaker 3,0
11,7,8,0.0,Member 11,meeting speaker 4,0
11,7,9,0.0,Member 11,Speech Evaluator 1,0
11,8,1,0.0,Member 11,Ah Counter,0
11,8,10,0.0,Member 11,Speech Evaluator 2,0
11,8,11,0.0,Member 11,Speech Evaluator 3,0
11,8,12,0.0,Member 11,Speech Evaluator 4,0
11,8,13,0.0,Member 11,General evaluator,0
11,8,14,0.0,Member 11,Table topic master,0
11,8,15,0.0,Member 11,Table topic evalauator 1,0
11,8,16,0.0,Member 11,Table topic evalauator 2,0
11,8,17,0.0,Member 11,Harkmaster,0
11,8,2,0.0,Member 11,Grammarian,0
11,8,3,0.0,Member 11,Timer,0
11,8,4,0.0,Member 11,Toastmaster,0
11,8,5,0.0,Member 11,Meeting speaker 1,0
11,8,6,0.0,Member 11,Meeting speaker 2,0
11,8,7,0.0,Member 11,Meeting speaker 3,0
11,8,8,0.0,Member 11,meeting speaker 4,0
11,8,9,1.0,Member 11,Speech Evaluator 1,9
11,9,1,0.0,Member 11,Ah Counter,0
11,9,10,0.0,Member 11,Speech Evaluator 2,0
11,9,11,0.0,Member 11,Speech Evaluator 3,0
11,9,12,0.0,Member 11,Speech Evaluator 4,0
11,9,13,0.0,Member 11,General evaluator,0
11,9,14,0.0,Member 11,Table topic master,0
11,9,15,0.0,Member 11,Table topic evalauator 1,0
11,9,16,0.0,Member 11,Table topic evalauator 2,0
11,9,17,0.0,Member 11,Harkmaster,0
11,9,2,0.0,Member 11,Grammarian,0
11,9,3,0.0,Member 11,Timer,0
11,9,4,0.0,Member 11,Toastmaster,0
11,9,5,0.0,Member 11,Meeting speaker 1,0
11,9,6,0.0,Member 11,Meeting speaker 2,0
11,9,7,0.0,Member 11,Meeting speaker 3,0
11,9,8,1.0,Member 11,meeting speaker 4,8
11,9,9,0.0,Member 11,Speech Evaluator 1,0
12,10,1,0.0,Member 12,Ah Counter,0
12,10,10,0.0,Member 12,Speech Evaluator 2,0
12,10,11,0.0,Member 12,Speech Evaluator 3,0
12,10,12,0.0,Member 12,Speech Evaluator 4,0
12,10,13,0.0,Member 12,General evaluator,0
12,10,14,0.0,Member 12,Table topic master,0
12,10,15,0.0,Member 12,Table topic evalauator 1,0
12,10,16,0.0,Member 12,Table topic evalauator 2,0
12,10,17,0.0,Member 12,Harkmaster,0
12,10,2,0.0,Member 12,Grammarian,0
12,10,3,0.0,Member 12,Timer,0
12,10,4,0.0,Member 12,Toastmaster,0
12,10,5,1.0,Member 12,Meeting speaker 1,5
12,10,6,0.0,Member 12,Meeting speaker 2,0
12,10,7,0.0,Member 12,Meeting speaker 3,0
12,10,8,0.0,Member 12,meeting speaker 4,0
12,10,9,0.0,Member 12,Speech Evaluator 1,0
12,11,1,0.0,Member 12,Ah Counter,0
12,11,10,0.0,Member 12,Speech Evaluator 2,0
12,11,11,0.0,Member 12,Speech Evaluator 3,0
12,11,12,0.0,Member 12,Speech Evaluator 4,0
12,11,13,0.0,Member 12,General evaluator,0
12,11,14,0.0,Member 12,Table topic master,0
12,11,15,0.0,Member 12,Table topic evalauator 1,0
12,11,16,0.0,Member 12,Table topic evalauator 2,0
12,11,17,1.0,Member 12,Harkmaster,17
12,11,2,0.0,Member 12,Grammarian,0
12,11,3,0.0,Member 12,Timer,0
12,11,4,0.0,Member 12,Toastmaster,0
12,11,5,0.0,Member 12,Meeting speaker 1,0
12,11,6,0.0,Member 12,Meeting speaker 2,0
12,11,7,0.0,Member 12,Meeting speaker 3,0
12,11,8,0.0,Member 12,meeting speaker 4,0
12,11,9,0.0,Member 12,Speech Evaluator 1,0
12,12,1,0.0,Member 12,Ah Counter,0
12,12,10,0.0,Member 12,Speech Evaluator 2,0
12,12,11,0.0,Member 12,Speech Evaluator 3,0
12,12,12,0.0,Member 12,Speech Evaluator 4,0
12,12,13,0.0,Member 12,General evaluator,0
12,12,14,0.0,Member 12,Table topic master,0
12,12,15,0.0,Member 12,Table topic evalauator 1,0
12,12,16,0.0,Member 12,Table topic evalauator 2,0
12,12,17,0.0,Member 12,Harkmaster,0
12,12,2,0.0,Member 12,Grammarian,0
12,12,3,1.0,Member 12,Timer,3
12,12,4,0.0,Member 12,Toastmaster,0
12,12,5,0.0,Member 12,Meeting speaker 1,0
12,12,6,0.0,Member 12,Meeting speaker 2,0
12,12,7,0.0,Member 12,Meeting speaker 3,0
12,12,8,0.0,Member 12,meeting speaker 4,0
12,12,9,0.0,Member 12,Speech Evaluator 1,0
12,13,1,0.0,Member 12,Ah Counter,0
12,13,10,0.0,Member 12,Speech Evaluator 2,0
12,13,11,0.0,Member 12,Speech Evaluator 3,0
12,13,12,0.0,Member 12,Speech Evaluator 4,0
12,13,13,0.0,Member 12,General evaluator,0
12,13,14,0.0,Member 12,Table topic master,0
12,13,15,0.0,Member 12,Table topic evalauator 1,0
12,13,16,0.0,Member 12,Table topic evalauator 2,0
12,13,17,0.0,Member 12,Harkmaster,0
12,13,2,0.0,Member 12,Grammarian,0
12,13,3,0.0,Member 12,Timer,0
12,13,4,0.0,Member 12,Toastmaster,0
12,13,5,0.0,Member 12,Meeting speaker 1,0
12,13,6,0.0,Member 12,Meeting speaker 2,0
12,13,7,0.0,Member 12,Meeting speaker 3,0
12,13,8,0.0,Member 12,meeting speaker 4,0
12,13,9,0.0,Member 12,Speech Evaluator 1,0
12,14,1,1.0,Member 12,Ah Counter,1
12,14,10,0.0,Member 12,Speech Evaluator 2,0
12,14,11,0.0,Member 12,Speech Evaluator 3,0
12,14,12,0.0,Member 12,Speech Evaluator 4,0
12,14,13,0.0,Member 12,General evaluator,0
12,14,14,0.0,Member 12,Table topic master,0
12,14,15,0.0,Member 12,Table topic evalauator 1,0
12,14,16,0.0,Member 12,Table topic evalauator 2,0
12,14,17,0.0,Member 12,Harkmaster,0
12,14,2,0.0,Member 12,Grammarian,0
12,14,3,0.0,Member 12,Timer,0
12,14,4,0.0,Member 12,Toastmaster,0
12,14,5,0.0,Member 12,Meeting speaker 1,0
12,14,6,0.0,Member 12,Meeting speaker 2,0
12,14,7,0.0,Member 12,Meeting speaker 3,0
12,14,8,0.0,Member 12,meeting speaker 4,0
12,14,9,0.0,Member 12,Speech Evaluator 1,0
12,15,1,0.0,Member 12,Ah Counter,0
12,15,10,0.0,Member 12,Speech Evaluator 2,0
12,15,11,0.0,Member 12,Speech Evaluator 3,0
12,15,12,0.0,Member 12,Speech Evaluator 4,0
12,15,13,0.0,Member 12,General evaluator,0
12,15,14,0.0,Member 12,Table topic master,0
12,15,15,0.0,Member 12,Table topic evalauator 1,0
12,15,16,0.0,Member 12,Table topic evalauator 2,0
12,15,17,0.0,Member 12,Harkmaster,0
12,15,2,1.0,Member 12,Grammarian,2
12,15,3,0.0,Member 12,Timer,0
12,15,4,0.0,Member 12,Toastmaster,0
12,15,5,0.0,Member 12,Meeting speaker 1,0
12,15,6,0.0,Member 12,Meeting speaker 2,0
12,15,7,0.0,Member 12,Meeting speaker 3,0
12,15,8,0.0,Member 12,meeting speaker 4,0
12,15,9,0.0,Member 12,Speech Evaluator 1,0
12,16,1,0.0,Member 12,Ah Counter,0
12,16,10,0.0,Member 12,Speech Evaluator 2,0
12,16,11,0.0,Member 12,Speech Evaluator 3,0
12,16,12,0.0,Member 12,Speech Evaluator 4,0
12,16,13,0.0,Member 12,General evaluator,0
12,16,14,0.0,Member 12,Table topic master,0
12,16,15,0.0,Member 12,Table topic evalauator 1,0
12,16,16,0.0,Member 12,Table topic evalauator 2,0
12,16,17,0.0,Member 12,Harkmaster,0
12,16,2,0.0,Member 12,Grammarian,0
12,16,3,0.0,Member 12,Timer,0
12,16,4,0.0,Member 12,Toastmaster,0
12,16,5,0.0,Member 12,Meeting speaker 1,0
12,16,6,0.0,Member 12,Meeting speaker 2,0
12,16,7,1.0,Member 12,Meeting speaker 3,7
12,16,8,0.0,Member 12,meeting speaker 4,0
12,16,9,0.0,Member 12,Speech Evaluator 1,0
12,17,1,0.0,Member 12,Ah Counter,0
12,17,10,0.0,Member 12,Speech Evaluator 2,0
12,17,11,0.0,Member 12,Speech Evaluator 3,0
12,17,12,0.0,Member 12,Speech Evaluator 4,0
12,17,13,0.0,Member 12,General evaluator,0
12,17,14,0.0,Member 12,Table topic master,0
12,17,15,0.0,Member 12,Table topic evalauator 1,0
12,17,16,0.0,Member 12,Table topic evalauator 2,0
12,17,17,0.0,Member 12,Harkmaster,0
12,17,2,0.0,Member 12,Grammarian,0
12,17,3,0.0,Member 12,Timer,0
12,17,4,0.0,Member 12,Toastmaster,0
12,17,5,0.0,Member 12,Meeting speaker 1,0
12,17,6,0.0,Member 12,Meeting speaker 2,0
12,17,7,0.0,Member 12,Meeting speaker 3,0
12,17,8,0.0,Member 12,meeting speaker 4,0
12,17,9,0.0,Member 12,Speech Evaluator 1,0
12,18,1,0.0,Member 12,Ah Counter,0
12,18,10,0.0,Member 12,Speech Evaluator 2,0
12,18,11,0.0,Member 12,Speech Evaluator 3,0
12,18,12,0.0,Member 12,Speech Evaluator 4,0
12,18,13,0.0,Member 12,General evaluator,0
12,18,14,1.0,Member 12,Table topic master,14
12,18,15,0.0,Member 12,Table topic evalauator 1,0
12,18,16,0.0,Member 12,Table topic evalauator 2,0
12,18,17,0.0,Member 12,Harkmaster,0
12,18,2,0.0,Member 12,Grammarian,0
12,18,3,0.0,Member 12,Timer,0
12,18,4,0.0,Member 12,Toastmaster,0
12,18,5,0.0,Member 12,Meeting speaker 1,0
12,18,6,0.0,Member 12,Meeting speaker 2,0
12,18,7,0.0,Member 12,Meeting speaker 3,0
12,18,8,0.0,Member 12,meeting speaker 4,0
